Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Duration,Max speed (km/h),Fujita scale,Comments,
508,1994-11-29 03:32:00,-38.4000,146.1700,MIRBOO NORTH,VIC,0,63,0,"Branches twisted off trees, narrow damage path. 29/11/1994 At Mirboo North, a storm produced severe wind and branches were twisted off trees. There was a narrow damage path.",
509,1995-07-13 07:00:00,-37.2000,143.1700,EVERSLEY,VIC,0,63,0,Possible tornado sighting. 13/6/1995 Possible tornado sighting at Eversley.,
510,1997-01-27 03:15:00,-37.2000,142.5000,Halls Gap,VIC,15,63,0,No damaged was reported however video evidence confirmed the tornado. 27/1/1997 Golf ball size hail reported at Halls Gap. A tornado was sighted near Lake Fyans.,
511,1997-01-27 06:40:00,-36.9600,147.7000,BENAMBRA,VIC,10,63,0,A tornado was sighted at Benambra. 27/1/1997 A tornado was sighted at Benambra.,
512,1997-03-01 20:00:00,-35.9200,145.6500,Cobram,VIC,60,63,0,"3.5cm hail, trees uprooted, 75mm rain reported. Similar conditions reported at Elmore and Cobram. 1/3/1997 At Cobram and Elmore, 3.5cm hail occurred, trees uprooted, and 75mm of rain was reported.",
513,1997-08-24 04:30:00,-37.6900,148.4600,Orbost,VIC,10,63,0,Tornado/water spout observed at point Ricardo near orbost. 24/8/1997 A tornado/water spout was observed at Point Ricardo near Orbost.,
514,1997-09-04 05:45:00,-37.8200,144.9700,Melbourne,VIC,15,63,0,Funnel cloud and possible tornado observed 70 - 80 km form Melbourne. university. 4/9/1997 A funnel cloud and possible tornado was observed 70 - 80 kilometres form the Melbourne University.,
515,1997-09-07 07:00:00,-36.4400,145.2300,Tatura,VIC,5,63,0,"A small tornado was reported at Tatura in the Northern rivers. Mature gum trees were. snapped off, damage occurred to farm buildings and a calf was picked up and thrown over a fence. some stock was also killed. 7/9/1997 A small tornado was reported at Tatura in the Northern Country. Mature gum trees were snapped off. Damage occurred to farm buildings and a calf was picked up and thrown over a fence.",
516,1998-02-15 22:30:00,-37.8200,144.9700,Melbourne,VIC,5,63,0,A water spout caused roof damage to the light rail station at St Kilda. 16/2/1998 A water spout caused roof damage to the light rail station at St Kilda.,
517,1998-05-08 01:45:00,-38.6100,145.6000,Wonthaggi,VIC,15,180,2,A water spout occurred at Wonthaggi on Friday 8th May and caused damage to approximately 25 homes. trees and power lines were also brought down. 8/5/1998  A water spout occurred at Wonthaggi and caused damage to approximately 25 homes. Trees and power lines were also brought down.,
518,1999-01-27 00:00:00,-35.3500,143.5800,SWAN HILL,VIC,0,63,0,"A sereve storm produced a tornado at Swan Hill. Damage occurred to trees, crops and buildings. Properties suffered thousands of dollars damage. A group of caravans was flipped at one property. 27/1/1999. A sereve storm produced a tornado at Swan Hill. Damage occurred to trees, crops and buildings. Properties suffered thousands of dollars damage. A group of caravans was flipped at one property.",
519,1999-02-28 07:00:00,-37.8200,144.9700,MELBOURNE,VIC,60,63,0,Funnel cloud observed in the Mt Dandenong area. 28/02/1999. Thunderstorms with heavy rain and hail were reported in the Metropolitan area.,
520,1999-03-02 01:30:00,-38.0900,144.3400,GEELONG,VIC,5,63,0,"A funnel cloud was observed. Rotating cloud was also observed at Leopold. 02/03/1999. Severe thunderstorms occurred at Geelong. They produced hail to 2cm, damaging wind, and heavy rainfall - 53mm in less than 1 hour was recorded at Corio. Another report at Corio indicated 60mm in 45 minutes. A funnel cloud was observed at Anakie.",
521,2000-01-09 04:00:00,-38.0900,144.3400,Geelong,VIC,5,63,0,"09/01/2000. Between Geelong and Anglsea, a probable very weak tornado was observed. 09/01/2000. Between Geelong and Anglsea, a probable very weak tornado was observed.",
522,2000-06-21 07:05:00,-37.4000,145.0000,Wallan,VIC,0,63,0,21/06/2000. At Wallan in the Central district a tornado sighting was reported. There was a narrow damage path. 21/06/2000. At Wallan in the Central district a tornado sighting was reported. There was a narrow damage path.,
523,2000-06-22 07:00:00,-36.3600,144.7000,Rochester,VIC,10,180,2,A tornado occurred at Rochester casing damage to buildings and trees. 22/06/2000. A tornado occurred at Rochester casing damage to buildings and trees.,
524,2000-06-22 07:15:00,-36.3400,145.0700,KYABRAM,VIC,15,180,2,A tornado occurred at Kyabram causing damage to buildings and trees. A family was lucky to escape serious injury when the tornado passed over their house. 22/06/2000. A tornado occurred at Kyabram causing damage to buildings and trees. A family was lucky to escape serious injury when the tornado passed over their house.,
525,2000-08-08 07:40:00,-37.5800,144.7100,MELBOURNE,VIC,10,119,1,08/08/2000. A tornado at Sunbury caused damage to the sports stadium and houses. 08/08/2000. A tornado at Sunbury caused damage to the sports stadium and houses.,
526,2000-08-08 08:30:00,-37.7300,144.8800,MELBOURNE,VIC,20,63,0,08/08/2000. A tornado occurred at Airport West and some damage to houses was reported. 08/08/2000. A tornado occurred at Airport West and some damage to houses was reported.,
527,2000-09-09 07:40:00,-36.4500,146.4300,Milawa,VIC,10,180,2,"A tornado occurred at Milawa (Northeast). About 12 houses were damaged, a honey processing shed destroyed. a roof blown off a church and about 100 trees downed. 09/09/2000.  A tornado occurred at Milawa (Northeast). About 12 houses were damaged, a honey processing shed destroyed. a roof blown off a church and about 100 trees downed.",
528,2001-10-04 08:20:00,-38.0900,144.3400,GEELONG,VIC,15,119,1,A tornado was observed about 20km east of Geelong. Little damage was reported. 4/10/2001. A tornado was observed about 20km east of Geelong. Little damage was reported.,
529,2001-11-11 22:30:00,-37.8200,144.9700,MELBOURNE,VIC,10,63,0,A tornado was observed near Port Melbourne. Tree damage was reported and 2 cars were damaged by a light pole. 12/11/2001. A tornado was observed near Port Melbourne. Tree damage was reported and 2 cars were damaged by a light pole.,
530,2001-11-12 16:00:00,-37.8200,144.9700,MELBOURNE,VIC,10,119,1,A tornado was observed at Aspendale. Damage occurred to over 20 buildings. 13/11/2001. A tornado was observed at Aspendale. Damage occurred to over 20 buildings.,
531,2001-12-02 06:00:00,-38.0900,144.3400,GEELONG,VIC,15,63,0,02/12/2001. A funnel cloud or water spout was observed over Corio Bay near Geelong. 02/12/2001. A funnel cloud or water spout was observed over Corio Bay near Geelong.,
532,2001-12-02 06:45:00,-35.3300,141.0000,Carina,VIC,60,63,0,"At Carina in the Mallee, a storm produced sparse hail to 2cm, damaging wind and a possible tornado. Damage occurred to crops and trees 02/12/2001. At Carina in the Mallee, a storm produced sparse hail to 2cm, damaging wind and a possible tornado. Damage occurred to crops and trees.",
533,2002-02-07 05:00:00,-37.5200,143.7800,BALLARAT,VIC,1,63,0,At Ballarat a thunderstorm produced damaging winds and a possible tornado. Very heavy rainfall was recorded with 55mm occurring in 1 hour. 7/02/2002. At Ballarat a thunderstorm produced damaging winds and a possible tornado. Very heavy rainfall was recorded with 55mm occurring in 1 hour.,
534,2002-02-15 06:15:00,-38.0900,144.3400,GEELONG,VIC,5,63,0,A possible tornado was observed at Whittington near Geelong. 15/02/2002. A possible tornado was observed at Whittington near Geelong.,
535,2002-02-25 07:00:00,-37.8200,144.9700,MELBOURNE,VIC,15,63,0,A water spout sighting over Port Phillip Bay was broadcast over radio. 25/02/2002. A water spout sighting over Port Phillip Bay was broadcast over radio.,
536,2002-02-25 08:00:00,-36.3600,144.7000,ROCHESTER,VIC,30,119,1,At Rochester a possible tornado caused extensive wind damge to farm buildings. Pieces os steel were carried some distances. A cow was killed by a large branch. 25/02/2002. At Rochester a possible tornado caused extensive wind damge to farm buildings. Pieces os steel were carried some distances. A cow was killed by a large branch.,
537,2002-08-12 06:00:00,-38.5000,145.1000,COWES,VIC,15,63,0,A water spout moved over the land and damaged the viewing complex at Seal Rocks. 12/08/2002. A water spout moved over the land and damaged the viewing complex at Seal Rocks.,
538,2002-11-26 05:00:00,-36.6100,147.7900,MYRTLEFORD,VIC,15,180,2,"At Myrtleford in the Northeast, a storm produced damaging winds. It was reported that damage was consistent with that of a tornado.Buildings were damaged and a person was injured due to a partly buit house collapsing. 26/11/2002. At Myrtleford in the Northeast, a storm produced damaging winds. It was reported that damage was consistent with that of a tornado.Buildings were damaged and a person was injured due to a partly buit house collapsing.",
539,2003-04-13 08:00:00,-38.1000,145.8000,DROUIN,VIC,10,180,2,A possible small tornado near Drouin felled trees and power lines.  The damage path width was less than 1km. 13/04/2003. A possible small tornado near Drouin felled trees and power lines.  The damage path width was less than 1km. Heavy rain occurred at nearby Warragul.,
540,2003-05-18 07:30:00,-36.7200,144.2500,Bendigo,VIC,10,180,2,"Several eyewitness reports of tornado. Bureau investigation confirms likely tonado. 18/05/2003 Bendigo. F2 tornado causing major structural damage to 7 houses with 44 other houses suffering some damage, all in the California Gully region. Damage path approx 500m wide and 7km long, starting at northern part of Maiden Gully, through Eaglehawk and into California Gully",
541,2003-10-08 01:00:00,-37.8200,144.9700,Melbourne,VIC,10,63,0,Funnel cloud observed out of a hail storm cell. Funnel did not reach the ground. 08/10/2003 Melbourne. Funnel clouds seen out of hail storm cells. Photos have been provided.,
542,2003-12-21 06:20:00,-37.0700,142.7900,stawell,VIC,20,63,0,"The narrow path of damage in the Ironbark forest and the Stawell Golf Club suggests that it was due to a possible tornado, however there were no reported sightings of a tornado. 21/12/2003 - At Stawell 41mm of rain was recorded in 20min and flash flooding was reported. Flood waters were 1ft deep across roads and paddocks. Wind speeds were estimated at around 80 to 90km/h. A narrow path of damage through the nearby Ironbark forest suggests a possible tornado, though no tornado was seen.",
543,2003-12-21 07:00:00,-38.1000,144.0000,inverleigh,VIC,10,180,2,"Just south of Inverleigh, 20km west of Geelong, there was severe wind damage to farm buildings and trees. A narrom damage path 30m wide and 1km long suggests a possible tornado. Damage includes steel girders 150mm thick being bent, concrete blocks 1m by 450cm blown up to 10m away and a trailer ripped from a tractor and deposited 10m away. 21/12/2003 - Just south of Inverleigh, 20km west of Geelong, there was severe wind damage to farm buildings and trees. A narrom damage path 30m wide and 1km long suggests a possible tornado. Damage includes steel girders 150mm thick being bent, concrete blocks 1m by 450cm blown up to 10m away and a trailer ripped from a tractor and deposited 10m away.",
544,2004-05-18 03:30:00,-37.8200,144.9700,Melbourne,VIC,30,63,0,"A severe thunderstorm moved over Altona during the early afternoon. Damage in Stirling Ave included tiles blown off roofs, tree branches (up to 25cm diameter) broken and powerlines cut. The narrow path of damage suggests that it was caused by a tornado. 18/05/2004 - A severe thunderstorm moved over Altona during the early 
545,2004-05-18 03:55:00,-37.8200,144.9700,Melbourne,VIC,5,63,0,A waterspout was seen over Port Phillip Bay near Mentone Beach. Another waterspout was seen over the Bay near Dromana. Both sightings were around 2pm. 18/05/2004 - A waterspout was seen over Port Phillip Bay near Mentone Beach. Another waterspout was seen over the Bay near Dromana. Both sightings were around 2pm.,
546,2004-06-09 10:50:00,-37.8200,144.9700,Melbourne,VIC,10,119,1,"In Noble Park/ Mulgrave tree damage, tiles off roofs, signs blown down and pergolas lifted next door late in the evening. From a damage assessment it is likely that a F1 tornado with winds of 115 to 150km/h occurred. The damage path was 3.2km long and from 50 to 200 metres wide. 09/06/2004 - In Noble Park/ Mulgrave tree damage, tiles off roofs, signs blown down and pergolas lifted next door late in the evening. From a damage assessment it is likely that a F1 tornado with winds of 115 to 150km/h occurred. The damage path was 3.2km long and from 50 to 200 metres wide.",
547,2004-06-14 02:30:00,-37.0000,144.3000,Sutton Grange,VIC,5,63,0,"Damage from a possible tornado occurred 5km east of Sutton Grange. Trees and buildings were damaged in a 50-200m wide, 1km long path. 14/06/2004 - Damage from a possible tornado occurred 5km east of Sutton Grange. Trees and buildings were damaged in a 50-200m wide, 1km long path.",
548,2005-04-10 04:00:00,-38.6100,145.7000,inverloch,VIC,0,63,0,Waterspout extending from thunderstorm over water. 10/4/05-Inverloch: Possible waterspout over water from thunderstorm.,
549,2005-08-03 10:00:00,-38.0400,145.0800,Melbourne,VIC,0,63,0," 03/08/2005 Harbour Drive, Patterson Lakes. F0 tornado - narrow damage path less than 1km long with tiles/airconditioning units removed from roofs, windows blown in, skylight popped.",
550,2006-12-25 22:30:00,-38.1050,145.1319,SEAFORD,VIC,0,119,1," 25/12/07 0930 local: Seaford to Frankstone- Local wind damage in uniform line, suspected F1 tornado.",
551,2007-02-26 07:00:00,-37.4076,142.4126,MIRRANATWA,VIC,0,63,0," 26/02/07 1800 local Victoria Valley airstrip Mirranatwa: Large hail 2cm in diameter,  damaging winds that maybe suspected tornado. Spotter reported narrow damage path 1000m in width and 3 km in length",
552,2007-05-14 05:00:00,-38.0210,144.4096,LARA,VIC,0,119,1,Camera and video footage of tornado showing tornado attached to convective cell. Tornado developed on convergence line associated with intense convective cell. No meso-cyclone was evident on radar - likely to be boundary layer instigated. 14 May 2007 15:00 local LARA: Tornado,
553,2007-12-03 00:00:00,-38.3705,145.7054,LOCH,VIC,0,63,0," 3/12/07: Flash flooding from severe thunderstorms occurred in Boronia, Diamond Creek, Montrose, Leongatha, Eltham from same cell complex. Tree damage near Loch consistent with that from a tornado.",
554,2007-12-20 02:20:00,-37.5447,143.3196,STOCKYARD HILL,VIC,0,119,1,Detail unknown 20/12/07 Stockyard Hill tornado sighting detail sketchy.,
555,2007-12-20 04:00:00,-37.6853,143.3625,SKIPTON,VIC,0,180,2,Video footage fom Clyve Herbet although path length etc unknown 20/12/07 Skipton Confirmed tornado sightings.,
556,2007-12-21 01:00:00,-36.4915,144.6144,ELMORE,VIC,0,180,2,"Broad colum block of wind with low balck cloud associated, inless than 100m strip. Stripped tress and fences, picked up hay bales and ripped door off machinery shed. 20 tiles off roof of a house. 21/12/07: Elmore - possible tornado sighting, broad column of wind from low dark cloud",
557,1968-11-22 10:20:00,-28.3394,152.2944,Killarney,QLD,90,63,0,13 people suffered injury as a result of the tornado. 22-11-1968.,
558,1970-10-29 04:40:00,-28.8506,151.4672,Texas,QLD,90,63,0,"Possible tornado near Texas around 2:40pm AEST. Some damage reported, though no specific details noted. 29-10-1970.",
559,1971-08-14 11:30:00,-26.2600,152.8683,Kin Kin,QLD,0,63,0,"Possible tornado near Kin Kin around 9:30pm AEST. Reports of 25 buildings damaged, though no images or specifics around the damage available. 3 deaths were attributed to the event. Hail to about 4cm in size was also reported. 14-08-1971.",
560,1971-11-07 04:45:00,-27.5833,152.2000,Grantham,QLD,0,63,0,No additional notes or images around the event. 07-11-1971.,
561,1971-11-28 18:00:00,-26.3833,153.1000,Noosa Heads,QLD,0,63,0,No additional notes or images around the event. 28-11-1971.,
562,1972-11-09 14:15:00,-24.9342,152.2042,Bundaberg,QLD,0,63,0,No additional notes or images around the event. 09-11-1972.,
563,1973-11-04 08:30:00,-27.4983,153.0317,Brisbane,QLD,0,252,3,"Tornado observed between Brookfield and Eight Miles Plains. Reports of 500 houses unroofed, 1390 houses damaged and 500 declared structually unsafe. Media images showed a home blown off its foundations, roofs and walls torn off numerous homes. 04-11-1973.",
564,1976-12-04 06:15:00,-27.3817,151.9233,Toowoomba,QLD,0,63,0,"Possible tornado near Toowoomba around 4:15pm AEST. Eight buildings were damaged during the event, though no images or specific details on the damage available. 04-12-1976.",
565,1976-12-07 07:45:00,-20.7770,145.0160,Torrens Creek,QLD,0,63,0,"Possible tornado at Torrens Creek around 5:45pm AEST. Seven buildings were damaged during the event, though no images or specific details on the damage available. 07-12-1976.",
566,1977-02-21 05:00:00,-27.2430,153.1020,Margate,QLD,0,63,0,"Possible tornado at Margate around 3pm AEST. Reports of at least 70 buildings damaged during the event, though no images or specific details on the damage available. 21.02-1977.",
567,1978-12-01 08:00:00,-25.6283,151.6100,Gayndah,QLD,0,180,2,"Possible tornado at Gayndah around 6pm AEST. Reports of ten buildings damaged (three demolished), though no images or specific details on the damage available. A heavy metal cattle feeder found more than a kilometre away on a neighbouring property. 01-12-1978.",
568,1978-12-20 23:23:00,-28.0080,153.3870,Benowa,QLD,0,63,0,Possible tornado at Benowa around 9:30am AEST. Reports of stables unroofed. 14-12-1978.,
569,1980-12-15 05:30:00,-27.5717,153.0081,Archerfield,QLD,0,63,0,No additional comments or images around this event. 15-12-1980. Widespread thunderstorms in Southeast District late in afternoon with heavy rain and hail reported. Church damaged at Warra at 0730 utc. Nine house suffered roof damage at Ipswich. Report of hail " 3/4 the size of tennis balls " from Thornton. Power blackouts in Brisbane metropolitan area. (C Kotterer Diary),
570,1981-06-01 05:40:00,-25.6000,152.6000,Mungar,QLD,0,63,0,"Possible tornado at Mungar around 3:40pm AEST. Reports of at least five injuries,fifteen houses damaged between Maryborough and Point Vernon (some partly unroofed) and seven huts either blown down or damaged during the thunderstorm event. 01-06-1981. Thunderstorm reported in the Maryborough area in late afternoon, property damage from strong winds reported from Mungar Junction ; 3 homes and 7 huts either blown down or damaged. Three homes partly unroofed at Pt Vernon. Thunderstorm reported from Pt Curtis, with strong winds and hail causing property damage.          (C Kotterer Diary)",
571,1981-11-13 07:00:00,-26.0650,153.1000,Coolum,QLD,0,63,0,"Tornado observed at Coolum around 5pm AEST. Reports of property damage between Caloundra and Noosa (estimated at $1 million), though it is unclear what portion of this damage was related to the tornado. 13-11-1981. Widespread thunderstorms over southeast Qld with hail and strong winds. Property damage between Caloundra and Noosa estimated at $1 million. Thunderstorms reported at Warwick 0015 utc, at Brisbane 0115 and 0400 utc, at Archerfield 0315 utc, at Oakey from 0300 utc, at Coolangatta 0545 utc. (C Kotterer Diary)",
572,1983-03-19 20:00:00,-28.1467,153.2850,Mudgeeraba,QLD,0,63,0,"Tornado observed at Mudgeeraba around 6am AEST. Reports of two buildings damaged, though no pictures or specific details of the damage available. Heavy rain also occurred, which lead to localised flooding. 19-03-1983. Severe thunderstorm event listed in John Butler's Database.",
573,1983-10-05 15:30:00,-26.6550,153.1040,Cotton Tree Beach,QLD,0,180,2,"Possible tornado at Cotton Tree Beach around 1:30am AEST. Reports of one death and seven injured. Reports of extensive damage at the Cotton Tree Caravan Park at Maroochydore, including thirteen caravans destroyed and trees blown over. One caravan was reportedly lifted up and tossed 20 metres onto its roof and another five metre caravan was tossed nearly 200m. NULL",
574,1985-10-27 05:00:00,-27.2286,153.1081,Redcliffe,QLD,0,119,1,"Tornadoes observed ober Moreton Bay around 3pm AEST. One tornado alledgedley came ashore and caused property damage in Redcliffe and Margate, including two houses unroofed, twenty other houses damaged and a trawler sunk at Redcliffe. NULL",
575,1986-03-09 06:00:00,-27.6000,153.1500,Daisy Hill,QLD,0,119,1,"Tornado sighted at Daisy Hill around 4pm AEST. Reports of  extensive property damage between Ipswich and the southern suburbs of Brisbane, including 1000 houses damaged, some damage to caravans, trees blown over and power blackouts. One caravan alledgedly flew 5m across a road and landed on the caravan of a neighbour. Damage estimated at $5 million. Large hail reported. NULL",
576,1988-03-13 16:30:00,-23.2666,150.8333,Emu Park,QLD,0,63,0,"Possible tornado at Emu Park (exact time of the event is unknown). Reports of damage to five buildings, though no images or specific details on the damage available. NULL",
578,1989-12-24 03:00:00,-27.2070,153.0720,Redcliffe,QLD,0,180,2,"Tornado observed in Redcliffe around 1pm AEST. Reports of a large amount of damage at Clontarf and near the Redcliffe Aero Club. Damage bill of approximately $10 million. Two deaths were associated with the thunderstorm, including one that drowned as the boat she was in overturned and the other touched a live fallen wire. A yacht at Newport Marina recorded winds of 100 knots before failing. During the event there were 500 homes unroofed, 1000 damaged and 12 strucurally unsafe. Light planes at Redcliffe Airport were flipped over. There were images of corrugated iron almost two-thirds of the way thorugh a palm tree at Clontarf. 24-12-1989. Severe Thunderstorm developed to the south of Warwick and moved NNE up the coast and through Brisbane and the northern bayside suburbs.  Damage in its path between Ipswich and Redcliffe, with the worst affected area being Redcliffe where it is believed a tornado contributed to $10 million worth of damage.  The thunderstorm claimed two deaths.  One drowned as the boat she was in overturned, the other touched a live fallen wire.",
579,1992-11-29 04:40:00,-25.5300,152.7600,Oakhurst,QLD,15,252,3,"Possible tornado at Oakhurst around 2:40pm AEST. Reports of a discontinuous path of destruction through sparsely populated country with one brick house completely destroyed and several others suffered roof damage.  Windows were smashed by hail up to golf ball in size. Three cattle were destroyed after sustaining injury from flying debris.  Large area of pine plantation flattened.Tornado left a discontinuous path of destruction through sparsely populated country. One brick house was completely destroyed. Three cattle were destroyed after sustaining injury from flying debris. Large area of pine plantation flattened. 29-11-1992. Severe thundersorm day across southeast Queensland. A cell developed to the southwest of Maryborough during the early afternoon. The cell then split with a left mover and right mover resulting. The right mover is not reported to have produced any damage. However the left mover moved northeast towards Maryborough, generated a tornado in the unpopulated area of Oakhurst, leaving a discontinuous path of destruction in its wake. One brick house was completely destroyed and several others suffered roof damage. Windows were smashed by hail up to golf ball in size. 3 cattle had to be destroyed due to injury sustained by flying debris. Hundred of acres of pine forest were flattened in the wake of the tornado. 29-11-1992. Severe thundersorm day across southeast Queensland.  A cell developed to the southwest of Maryborough during the early afternoon.  The cell then split with a left mover and right mover resulting.  The right mover is not reported to have produced any damage.  However the left mover moved northeast towards Maryborough, generated a tornado in the unpopulated area of Oakhurst, leaving a discontinuous path of destruction in its wake.  One brick house was completely destroyed and several others suffered roof damage.  Windows were smashed by hail up to golf ball in size.  3 cattle had to be destroyed due to injury sustained by flying debris.  Hundred of acres of pine forest were flattened in the wake of the tornado.",
580,1992-11-29 05:30:00,-24.9800,152.2000,Bucca,QLD,15,335,4,"Tornado observed in the Bucca and Kolan area around 3:30pm AEST. Reports of extensive property and flora damage, including nine houses that were extensively damaged or destroyed. 20 cattle were killed or had to be destroyed. An eyewitness account noted stones embedded in trees, 16-20cm saplings approximately 4-5m long driven through 5 walls of houses, picture fram embedded in opposite wall, fridge missing weeks later and 3 tonne truck body blown or carried 300 metres. 29-11-1992. Widespread severe thunderstorm activity over southeast Queensland.  Severe thunderstorm through Bucca with associated tornado. Caused extensive wind and hail damage.",
581,1995-01-20 14:50:00,-25.2600,152.8200,Point Vernon,QLD,10,119,1,"Possible tornado in parts of Hervey Bay around 1am AEST. Reports of several buildings and caravans damaged during the event. The Pialba caravan park was heavily impacted with two caravans tipped on their side and an annex alledgedly ripped to shreds. 5 people from the caravan park were taken to hospital. Extensive damage sustained to some homes and businesses in Point Vernon and Scarness, including the collapse of a 30 x 5 metre section of brick side wall of a boys department store in Main Street and numerous reports of partial roof loss. No images of the damage were available for assessment and therefore confidence in the assigned Fujita number is not high (could be greater). 21-01-1995. AT APROXIMATELY 1AM ON THE MORNING OF 21 JANUARY 1995 AN EVENT DESCRIBED LOCALLY AS A MINI CYCLONE CAUSED STRUCTURAL AND TREE DAMAGE IN THE VICINITY OF THE PIALBA CARAVAN PARK.  THIS EVENT DOES NOT SEEM TO BE A SEVERE THUNDERSTORM AND NO DEFINITE CAUSE CAN BE DEDUCED FROM THE EYEWITNESS OR DAMAGE DESCRITIONS. ONE POSSIBILITY IS DAMAGE FROM A LANDFALLING WATERSPOUT WHILE ANOTHER IS THE PRESENCE OF A MICROBURST IN THE AREA. THE FOLLOWING ACCOUNT IS FROM THE MARYBOROUGH CHRONICLE OF 23/01/95. FIERCE WINDS RIPPED THROUGH ISOLATED SECTIONS OF HERVEY BAY EARLY ON SATURDAY MORNING LEAVING FIVE PEOPLE INJURED AND SEVERAL BUILDINGS AND CARAVANS DAMAGED. A SPOKESMAN FOR HERVEY BAY POLICE,SERGENT STEVE IMHOFF, SAID THE MINI-CYCLONE SWEPT THROUGH HERVEY BAY ABOUT 1AM CAUSING EXTENSIVE DAMAGE TO HOUSES BUSINESS PREMISES AND CARAVANS. ONE OF THE WORST HIT AREAS OF THE BAY WAS PIALBA CARAVAN PARK. FIVE PEOPLE FROM THE PARK WERE TAKEN TO HOSPITAL FOR TREATMENT FOLLOWING INJURIES SUSTAINED FROM THE BRIEF STORM. ONE WOMAN WAS TRANSFERRED TO THE MARYBOROUGH BASE HOSPITAL WITH SUSPECTED SPLEEN DAMAGE. A SIX YEAR OLD BRISBANE BOY, TERRY HESSEY RECIEVED SIX STICHES TO HIS FACE AFTER BEING INJURED WHEN HE WAS THROWN FROM ONE END OF HIS CARAVAN TO THE OTHER . HIS FATHER , BRIAN HESSEY , SAID THE FAMILY WAS AWOKEN IN THE EARLY HOURS OF SATURDAY MORNING WHEN GALE FORCE WINDS ROCKED THEIR CARAVAN. MR HESSEY SAID HE MANAGED TO CATCH HIS SON WHEN HE WAS CATPULTED FROM HIS BED AS THE VAN WAS BLOWN ON ITS SIDE. HIS WIFE PATRICIA SAID NEIGHBOURS HAD TO FREE THE FAMILY FROM THE VAN AFTER IT HAD BLOWN OVER IN THE STORM. " THE PEOPLE IN NEIGHBOURING CARAVANS CAME OUT  TO HELP AS SOON AS THEY HEARD THE NOISE. THEY HAD TO WRENCH THE DOOR OPEN SO WE COULD CLIMB OUT. IT WAS SO DISTRESSING, ESPECIALLY WITH THE WIND AND RAIN AND IT WAS DARK AND WE WERE SO DISORIENTATED," PATRICIA SAID . ANOTHER FAMILY STAYING AT THE CARAVAN PARK HAD A LUCKY ESCAPE  WHEN THEIR CARAVAN WAS EXTENSIVE DAMAGED BY THE STORM. RON WEST AND HIS FAMILY WOKE TO THE SOUND OF THEIR ANNEX BEING RIPPED TO SHREDS BY THE FIERCE WINDS. SHERON HERVEY, THE WESTS DAUGHTER WAS STAYING IN  THE ANNEX OF THE VAN. SHE AWOKE WHEN THE BRANCH OF A TREE FELL THROUGH THE ANNEX AND LANDED ON HER. SPOKESMAN FOR HERVEY BAY AMBULANCE, GRAHAM COOPER , SAID MOST OF THE INJURIES SUSTAINED DURING THE STORM WERE CUT AND ABRASIONS. ONE WOMAN  WAS TAKEN TO HERVEY BAY HOSPITAL SUFFERING SHOCK. STATE EMERGENCY SERVICE SERVICES CONTROLLER COL PIERCE,SAID THE STORM WAS LIKE A MINI-TORNADO. "IT WAS LIKE THE WATER SPOUTS WE EXPERIENCED RECENTLY EXCEPT IT WAS OVER LAND. THAT'S WHY THE DAMAGE SEEMS TO HAVE OCCURRED IN AREAS COVERING ABOUT 50 SQUARE FEET AT A TIME. MR PEARCE SAID THE STORM BROUGHT "FEROCIOUS" WINDS, BUT DAMAGE WAS SUSTAINED IN ISOLATED AREAS. "WE WERE CALLED OUT TO THREE HOUSES IN POINT VERNON AND ONE IN SCARNESS WHICH HAD ALL SUSTAINED EXTENSIVE ROOF DAMAGE. THE POLES IN THE ROOF HAD ALL BEEN TORN OFF AND DUMPED NEARBY, AND YET NEIGHOURING HOUSES HARDLY HAD ENOUGH WIND TO STIR PAPER."  MR PEARCE SAID THE DAMAGED HOUSES WERE IN DIAMOND COURT, APLIN STREET AND BELL STREET POINT VERNON, AND FRESHWATER STREET SCARNESSS. BUSINESS PREMISES IN TORQUAY ROAD AND  MAIN STREET PIALBA , WERE SELECTIVELY TARGETED BY THE WHIRLWIND. THE MOST EXTENSIVE DAMAGE WAS SUSTAINED BY BOYS FAMILY DEPARTMENT STORE IN MAIN STREET. A 30M BY 5 M SECTION OF BRICK WALL  AT THE SIDE OF THE BUILDING COLLAPSED DURING THE HEIGHT OF THE STORM, AND THE ROOF WAS ALSO DAMAGED. PART OF THE ROOF OF A NEIGHBOURING STORE WAS AALSO BLOWN OFF IN THE GALE.  AT  ST JOHNS GARDENS IN TORQUAY ROAD, SAY IT WITH FLOWERS LOST PART OF ITS ROOF. ACROSS THE ROAD DAVID'S  ULTRASOUND SUFFERED CEILING DAMAGE WHEN PART OF ITS ROOF WAS BLOWN AWAY. THE SUNSEEKER MOTEL AT SCARNESS ALSO HAD EXTENSIVE ROOF DAMAGE. MR  PEARCE SAID ALTHOUGH MUCH OF THE STORM IN ISOLATED POCKETS, THERE WAS SUBSTANTIAL DAMAGE TO SIGNS AND WINDOWS THROUGHT THE AREA.",
582,1995-12-01 08:00:00,-27.5100,151.9500,Mount Kynoch,QLD,0,63,0,Possible tornado observed at Mount Kynoch (near Toowoomba) at around 6pm AEST. No damage reported. 01-12-1995. Thunderstorm over the Darling Downs with a suspected tornado sighted at Mt Kynock about 8 kilometres northeast of the Toowoomba Aerodrome.,
